provincia_iso;sexo;grupo_edad;fecha;num_casos;num_hosp;num_uci;num_def;sysdate
NC;M ;60-69;2021-05-04;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-04;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-04;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-05;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-05;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-05;2;0;1;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-05;1;2;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-05;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-05;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-05;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-05;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-05;0;1;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-06;4;1;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-06;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-06;1;0;0;1;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-06;1;1;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-06;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-06;1;1;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-06;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-07;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-07;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-07;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-07;1;1;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-07;0;1;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-07;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-07;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-07;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-07;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-07;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-07;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-08;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-08;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-08;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-08;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-08;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-08;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-08;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-09;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-09;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-09;0;1;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-09;0;1;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-09;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-09;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-09;0;1;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-09;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-10;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-10;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-10;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-10;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-10;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-10;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-10;1;1;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-10;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-10;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-10;0;1;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-10;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-10;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-10;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-11;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-11;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-11;0;0;1;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-11;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-11;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-11;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-11;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-11;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-11;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-11;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-12;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-12;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-12;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-12;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-12;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-12;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-12;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-12;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-12;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-12;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-13;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-13;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-13;9;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-13;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-13;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-13;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-13;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-13;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-14;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-14;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-14;0;1;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-14;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-14;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-14;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-14;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-14;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-14;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-14;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-14;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2021-05-15;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2021-05-15;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2021-05-15;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2021-05-15;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2021-05-15;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2021-05-15;2;1;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2021-05-15;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2021-05-15;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2021-05-15;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2021-05-15;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2021-05-15;1;1;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2021-05-15;1;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2021-05-15;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2021-05-16;0;0;0;0;2022/08/24 12:59:37.005
